Origin_Country_Cd,Origin_Route_City_Cd,Origin_Route_City_Nm,Origin_Area_Cd,Origin_Area_Nm,Meas_Type_Cd,Item_Id,Tag_Id,Planned_Drop_Date,Drop_Date,Dest_Country_Cd,Dest_Route_City_Cd,Dest_Route_City_Nm,Dest_Area_Cd,Dest_Area_Nm,Rcv_Date,Validated,Valid,Read_Dt,Read_Day,Site_Country_Cd,Site_Cd,Site_Nm,Site_Area_Nm,Reader,Reader_Id,Reader_Pse,Is_For_TD,FIR_PMC,Deletion_Reason_Cd,Deletion_Reason_Detail,TP_Read_After_Delivery,Has_TD_Read,Nr_Reads_Btw_Drop_And_Rcv,Nr_Reads_After_Delivery
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180109UY,J5GJ0001800076859,2018-08-17,2018-08-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-10-02,1,1,2018-08-20 08:44:43.8620000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180109UY,J5GJ0001800076859,2018-08-17,2018-08-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-10-02,1,1,2018-08-20 08:50:05.8990000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,10,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180145CU,J5GJ0001800092383,2018-08-13,2018-08-13,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 10:01:48.4310000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,40,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180144CU,J5GJ0001800092384,2018-08-14,2018-08-14,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 10:01:51.7580000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180151CU,J5GJ0001800092377,2018-08-15,2018-08-15,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-08-20 10:01:52.4630000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,29,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180064CU,J5GJ0001800092307,2018-08-06,2018-08-06,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 10:01:53.0910000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180138CU,J5GJ0001800092368,2018-08-16,2018-08-16,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 10:01:53.6000000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,25,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-08-20 10:54:06.9280000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180109UY,J5GJ0001800076859,2018-08-17,2018-08-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-10-02,1,1,2018-08-20 10:54:07.0970000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-08-20 10:54:07.7810000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180109UY,J5GJ0001800076859,2018-08-17,2018-08-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-10-02,1,1,2018-08-20 10:55:06.3400000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180138CU,J5GJ0001800092368,2018-08-16,2018-08-16,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 23:44:22.0000000,Monday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,25,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180151CU,J5GJ0001800092377,2018-08-15,2018-08-15,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-08-20 23:44:22.0000000,Monday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,29,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180064CU,J5GJ0001800092307,2018-08-06,2018-08-06,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 23:44:23.0000000,Monday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180144CU,J5GJ0001800092384,2018-08-14,2018-08-14,CU,CUHAV,Havana,CUHCT,Habana,2018-09-06,1,1,2018-08-20 23:44:23.0000000,Monday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,26,0
